x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,loss,bo_iteration
2.611547350883484,2.2738475799560547,2.5924535989761357,2.890641570091248,2.450091600418091,1.2198136448860168,1.8026328682899475,1.9156502485275269,2.64624297618866,1.7386236786842346,2.6389577388763428,1.6664665937423706,2.7035378217697144,1.6433579921722412,1.990650475025177,2.969424605369568,1.6884541511535645,1.0009867753833532,2.6031423807144165,2.5489957332611084,2.6930620670318604,2.2573074102401733,1.496851921081543,1.46838316321373,1.6019214987754822,2.921847105026245,2.4869991540908813,2.336980938911438,2.887525081634521,1.0451337285339832,1.002941196784377,1.3274555802345276,2.3933409452438354,2.8690789937973022,2.335955858230591,1.3077821135520935,1.4380919635295868,2.850333094596863,1.238475725054741,1.0390348508954048,1.3189282417297363,2.9442414045333862,0.9084228553934836,0
1.0542963147163391,1.833210408687592,1.4533169865608215,1.7931187748908997,1.011127719655633,2.004998087882996,2.6864129304885864,2.2373979091644287,1.528236448764801,2.3266961574554443,1.0237847417593002,2.9469857215881348,1.734919786453247,2.7256033420562744,2.027327537536621,1.7588132619857788,2.617377281188965,2.512981653213501,1.8823207020759585,1.6292443871498108,1.7083562016487122,1.977868735790253,2.4112414121627808,2.214572548866272,2.5954391956329346,1.4087999165058136,1.3076019287109375,1.6479482650756836,1.38961061835289,2.304382801055908,2.8034911155700684,2.140522837638855,1.0367556437849998,1.8536323308944704,1.4243582785129547,2.1347618103027344,2.4691354036331177,1.1118383705615995,2.591812252998352,2.983858585357666,2.279001951217652,1.007318178191781,0.8611309871738342,0
1.9642794728279116,2.620409607887268,2.140782713890076,2.3967305421829224,1.755001187324524,2.7234519720077515,1.2519606947898865,2.872212767601013,1.0531671047210691,2.6337212324142456,1.8335005640983584,2.232718348503113,2.350514054298401,1.4449767470359802,2.8382798433303837,2.266638159751892,2.4217653274536133,1.6934598088264463,1.2238410413265228,2.320357918739319,2.01232373714447,1.0495393350720406,1.6677263975143433,1.7139243483543396,1.438220053911209,1.818354249000549,2.951825261116028,1.3922750055789948,2.071319103240967,2.6833410263061523,1.7775651812553406,1.7751829624176023,2.5527985095977783,1.4568449556827543,1.6196551322937012,2.567076563835144,1.8272000551223757,2.211073398590088,1.6782166361808777,1.5667909383773804,1.5226255655288696,1.5589864253997805,0.8793839179495002,0
2.405075430870056,1.0528060123324394,1.7799955606460571,1.291395366191864,2.6900590658187866,1.5008258819580078,2.133818030357361,1.038685042411089,2.186873435974121,1.299066573381424,2.4409823417663574,1.388233870267868,1.3184199035167694,2.424251675605774,1.1796289533376694,1.4929164946079254,1.27261683344841,2.197585940361023,2.2615647315979004,1.4985073506832125,1.0278009735047815,2.7154219150543213,2.7364301681518555,2.967932939529419,2.446625113487244,2.320901751518249,1.75683331489563,2.593623399734497,1.573374092578888,1.9084250330924988,2.0410133600234985,2.7123879194259644,1.876420557498932,2.437737941741944,2.640659213066101,1.9907055497169492,2.859327793121338,1.949324905872345,2.027620553970337,2.387591242790222,2.574267029762268,2.498045921325684,0.8855304604827989,0
2.089330554008484,2.8293415307998657,1.248253807425499,1.2193386554718018,2.806553363800049,1.4669840931892395,1.1137283742427826,2.643030285835266,1.43291774392128,2.0946778059005737,1.7173997163772583,1.11338572204113,2.17168402671814,2.8197426795959477,1.4047649800777435,1.206358224153519,1.008772160857916,2.4447871446609497,1.3928205370903015,2.9917927980422974,2.9257688522338867,2.2156107425689697,1.837985873222351,2.5956897735595703,2.193008303642273,1.659974753856659,2.5437211990356445,1.9277046918869016,2.502224922180176,1.337051272392273,1.6677650213241575,1.0248918384313583,1.5990931391716003,1.0547711215913296,1.225979745388031,2.325162410736084,2.139200806617737,1.6838448643684387,1.9784032106399536,2.144210934638977,2.831678032875061,1.4259928166866302,0.816323829013397,0
1.530126452445984,1.2777120172977448,2.8600170612335205,2.0905507802963257,1.7484474182128906,2.3068617582321167,2.499463438987732,1.446101427078247,2.2992113828659058,1.963026225566864,2.070861577987671,2.273300051689148,1.139827847480774,1.799447476863861,2.613205313682556,2.057590961456299,2.172058343887329,1.9484859108924864,2.121943473815918,1.8143762946128843,1.909261763095856,1.5497013926506042,2.753670692443848,1.8494694232940676,1.199490264058113,2.1706111431121826,1.7232099771499634,2.120691061019897,1.0003739763051271,2.063127040863037,2.404357671737671,2.462679028511048,2.955185413360596,2.042864441871643,2.0135844945907597,1.2481818944215777,1.170366331934929,2.414526462554932,2.316240191459656,1.839036583900452,1.7583194375038147,2.6149221658706665,0.8903301187297086,0
1.4864963591098783,2.048924207687378,1.5475589632987976,1.7254583835601809,1.4844471514225006,2.9648107290267944,1.5659853219985962,1.569289743900299,2.774410486221313,1.0276061724871397,2.755210399627685,2.5470006465911865,2.774707317352295,2.0175825357437134,2.2992618083953857,1.5341448187828064,2.8514516353607178,2.750422477722168,2.779873728752136,2.138399600982666,2.369935154914856,1.477573275566101,1.0128106977790594,2.349049925804138,2.856693744659424,2.572106957435608,2.016363382339477,2.8724106550216675,2.444899559020996,2.94986629486084,1.4267105758190155,1.5780189037322998,1.4391461908817291,2.6427806615829468,2.943257093429565,1.5502466559410095,2.5010836124420166,1.2528066635131836,1.417656183242798,2.734558582305908,2.002065420150757,2.0768685340881348,0.8369460492245663,0
2.929245352745056,1.6242954730987549,2.435719490051269,2.588857769966125,2.0542725324630737,1.812499046325684,2.945891499519348,2.277632474899292,1.8924169540405276,2.9126758575439453,1.3938147127628326,1.8319109678268437,1.8063281774520876,1.101355902850628,1.7186546921730042,2.6984875202178955,1.9679314494133,1.2618679404258728,1.7348253726959229,1.058394655585289,1.3537332117557526,2.7569772005081177,2.0827826261520386,1.0950103476643562,1.8482893109321596,1.067087970674038,1.2115079313516617,1.1750163733959198,1.9430791735649109,1.708184540271759,2.62618625164032,2.889959454536438,2.1160095930099487,1.6267255544662476,1.7963069677352903,2.8766170740127563,1.533089280128479,2.522368311882019,2.751559972763061,1.3053607642650604,1.0871387124061584,1.889831364154816,0.9007133282457512,0
2.817686080932617,2.7024346590042114,1.6771860122680664,2.22461485862732,1.1306871175765991,1.7018761038780212,1.1260929703712463,2.6201577186584477,1.2653336822986605,1.463708370923996,1.2849054336547852,1.5075665712356567,1.0001140758395195,2.229781746864319,2.947793126106262,1.0988648757338524,2.287703275680542,2.1067432165145874,1.3210641741752625,2.4433863162994385,2.8510141372680664,1.7457460165023804,1.1519644260406494,2.651044964790344,1.0122807174921036,2.755831480026245,1.3913467228412628,2.224289298057556,1.2329267412424088,2.773795485496521,1.550857424736023,2.594983458518982,2.251003384590149,1.2187093049287796,1.3489356637001038,1.6779676675796509,1.0132204163819551,1.7689780592918396,1.5557960271835327,2.799067974090576,2.4306331872940063,2.8742860555648804,0.7838804658632956,0
1.250913679599762,1.12703475356102,2.308525800704956,1.088022120296955,2.3147698640823364,2.541688680648804,2.2598605155944824,1.2829092144966123,2.38144326210022,2.5937763452529907,2.927428364753723,2.848140954971313,2.0322232246398926,1.1547969579696655,1.038196198642254,2.1372464895248413,1.4046027660369873,1.594756007194519,2.162247657775879,1.3598189055919647,1.8667964935302732,2.0210310220718384,2.189721465110779,1.9048336744308472,2.005338788032532,1.2584092915058136,2.3368269205093384,1.792733609676361,2.7310831546783447,1.5018091797828674,2.251795053482056,1.9081683158874512,1.1781147718429563,2.199234366416931,2.390385866165161,2.754795551300049,2.044401168823242,2.007166147232056,2.1436325311660767,1.2448682487010956,1.4724746346473694,1.1863918900489807,0.8266992449275926,0
